movieId,title,uri
3824,Autumn in New York (2000),http://dbpedia.org/resource/Autumn_in_New_York_(film)
3825,Coyote Ugly (2000),http://dbpedia.org/resource/Coyote_Ugly_(film)
3826,Hollow Man (2000),http://dbpedia.org/resource/Hollow_Man
3827,Space Cowboys (2000),http://dbpedia.org/resource/Space_Cowboys
3830,Psycho Beach Party (2000),http://dbpedia.org/resource/Psycho_Beach_Party
3831,Saving Grace (2000),http://dbpedia.org/resource/Saving_Grace_(1986_film)
3832,"Black Sabbath (Tre volti della paura, I) (1963)",http://dbpedia.org/resource/Black_Sabbath_(film)
3833,"Brain That Wouldn't Die, The (1962)",http://dbpedia.org/resource/The_Brain_That_Wouldn't_Die
3834,Bronco Billy (1980),http://dbpedia.org/resource/Bronco_Billy
3835,"Crush, The (1993)",http://dbpedia.org/resource/The_Crush_(1993_film)
3836,Kelly's Heroes (1970),http://dbpedia.org/resource/Kelly's_Heroes
3837,Phantasm II (1988),http://dbpedia.org/resource/Phantasm_II
3838,Phantasm III: Lord of the Dead (1994),http://dbpedia.org/resource/Phantasm_III:_Lord_of_the_Dead
3839,Phantasm IV: Oblivion (1998),http://dbpedia.org/resource/Phantasm_IV:_Oblivion
3840,Pumpkinhead (1988),http://dbpedia.org/resource/Pumpkinhead:_Ashes_to_Ashes
3841,Air America (1990),http://dbpedia.org/resource/Air_America_(film)
3843,Sleepaway Camp (1983),http://dbpedia.org/resource/Sleepaway_Camp_IV:_The_Survivor
3844,Steel Magnolias (1989),http://dbpedia.org/resource/Steel_Magnolias
3845,And God Created Woman (Et Dieu... créa la femme) (1956),http://dbpedia.org/resource/And_God_Created_Woman_(1956_film)
3846,Easy Money (1983),http://dbpedia.org/resource/Easy_Money_(1925_film)
3847,"Ilsa, She Wolf of the SS (1974)","http://dbpedia.org/resource/Ilsa,_She_Wolf_of_the_SS"
3849,The Spiral Staircase (1945),http://dbpedia.org/resource/The_Spiral_Staircase_(1975_film)
3851,I'm the One That I Want (2000),http://dbpedia.org/resource/I'm_the_One_That_I_Want
3852,"Tao of Steve, The (2000)",http://dbpedia.org/resource/The_Tao_of_Steve
3855,"Affair of Love, An (Liaison pornographique, Une) (1999)",http://dbpedia.org/resource/Une_liaison_pornographique
3857,Bless the Child (2000),http://dbpedia.org/resource/Bless_the_Child
3858,Cecil B. DeMented (2000),http://dbpedia.org/resource/Cecil_B._Demented
3859,"Eyes of Tammy Faye, The (2000)",http://dbpedia.org/resource/The_Eyes_of_Tammy_Faye
3861,"Replacements, The (2000)",http://dbpedia.org/resource/The_Replacements_(film)
3862,About Adam (2000),http://dbpedia.org/resource/About_Adam
3863,"Cell, The (2000)",http://dbpedia.org/resource/The_Cell
3864,Godzilla 2000 (Gojira ni-sen mireniamu) (1999),http://dbpedia.org/resource/Godzilla_2000
3865,"Original Kings of Comedy, The (2000)",http://dbpedia.org/resource/The_Original_Kings_of_Comedy
3868,"Naked Gun: From the Files of Police Squad!, The (1988)",http://dbpedia.org/resource/The_Naked_Gun:_From_the_Files_of_Police_Squad!
3869,"Naked Gun 2 1/2: The Smell of Fear, The (1991)",
3870,Our Town (1940),http://dbpedia.org/resource/Our_Town_(1940_film)
3871,Shane (1953),http://dbpedia.org/resource/Shane_(film)
3872,"Suddenly, Last Summer (1959)","http://dbpedia.org/resource/Suddenly,_Last_Summer_(film)"
3873,Cat Ballou (1965),http://dbpedia.org/resource/Cat_Ballou
3877,Supergirl (1984),http://dbpedia.org/resource/Supergirl_(1973_film)
3879,"Art of War, The (2000)",http://dbpedia.org/resource/The_Art_of_War_(film)
3882,Bring It On (2000),http://dbpedia.org/resource/Bring_It_On:_All_or_Nothing
3884,"Crew, The (2000)",http://dbpedia.org/resource/The_Crew_(2000_film)
3888,Skipped Parts (2000),http://dbpedia.org/resource/Skipped_Parts
3889,Highlander: Endgame (Highlander IV) (2000),http://dbpedia.org/resource/Highlander:_Endgame
3893,Nurse Betty (2000),http://dbpedia.org/resource/Nurse_Betty
3894,Solas (1999),http://dbpedia.org/resource/Solas_(film)
3895,"Watcher, The (2000)",http://dbpedia.org/resource/The_Watcher_(2000_film)
3896,"Way of the Gun, The (2000)",http://dbpedia.org/resource/The_Way_of_the_Gun
3897,Almost Famous (2000),http://dbpedia.org/resource/Almost_Famous
3898,Bait (2000),http://dbpedia.org/resource/Bait_(1954_film)
3899,Circus (2000),http://dbpedia.org/resource/Circus_(2000_film)
3900,Crime and Punishment in Suburbia (2000),http://dbpedia.org/resource/Crime_and_Punishment_in_Suburbia
3901,Duets (2000),http://dbpedia.org/resource/Duets_(film)
3906,Under Suspicion (2000),http://dbpedia.org/resource/Under_Suspicion_(1918_film)
3908,Urban Legends: Final Cut (2000),http://dbpedia.org/resource/Urban_Legends:_Final_Cut
3909,Woman on Top (2000),http://dbpedia.org/resource/Woman_on_Top
3910,Dancer in the Dark (2000),http://dbpedia.org/resource/Dancer_in_the_Dark
3911,Best in Show (2000),http://dbpedia.org/resource/Best_in_Show_(film)
3912,Beautiful (2000),http://dbpedia.org/resource/Beautiful_Dreamers
3914,"Broken Hearts Club, The (2000)",http://dbpedia.org/resource/The_Broken_Hearts_Club
3915,Girlfight (2000),http://dbpedia.org/resource/Girlfight
3916,Remember the Titans (2000),http://dbpedia.org/resource/Remember_the_Titans
3917,Hellraiser (1987),http://dbpedia.org/resource/Hellraiser:_Origins
3918,Hellbound: Hellraiser II (1988),http://dbpedia.org/resource/Hellbound:_Hellraiser_II
3919,Hellraiser III: Hell on Earth (1992),http://dbpedia.org/resource/Hellraiser_III:_Hell_on_Earth
3920,"Faraway, So Close (In weiter Ferne, so nah!) (1993)","http://dbpedia.org/resource/Faraway,_So_Close!"
3922,Bikini Beach (1964),http://dbpedia.org/resource/Bikini_Beach
3925,Stranger Than Paradise (1984),http://dbpedia.org/resource/Stranger_Than_Paradise
3926,Voyage to the Bottom of the Sea (1961),http://dbpedia.org/resource/Voyage_to_the_Bottom_of_the_Sea
3927,Fantastic Voyage (1966),http://dbpedia.org/resource/Fantastic_Voyage
3928,Abbott and Costello Meet Frankenstein (1948),http://dbpedia.org/resource/Abbott_and_Costello_Meet_Frankenstein
3929,"Bank Dick, The (1940)",http://dbpedia.org/resource/The_Bank_Dick
3930,"Creature from the Black Lagoon, The (1954)",
3932,"Invisible Man, The (1933)",http://dbpedia.org/resource/The_Invisible_Maniac
3933,"Killer Shrews, The (1959)",http://dbpedia.org/resource/The_Killer_Shrews
3937,Runaway (1984),http://dbpedia.org/resource/Runaway_(1964_film)
3938,"Slumber Party Massacre, The (1982)",http://dbpedia.org/resource/The_Slumber_Party_Massacre
3939,Slumber Party Massacre II (1987),http://dbpedia.org/resource/Slumber_Party_Massacre_II
3940,Slumber Party Massacre III (1990),http://dbpedia.org/resource/Slumber_Party_Massacre_III
3941,Sorority House Massacre (1986),http://dbpedia.org/resource/Sorority_House_Massacre
3942,Sorority House Massacre II (1990),http://dbpedia.org/resource/Sorority_House_Massacre_II
3943,Bamboozled (2000),http://dbpedia.org/resource/Bamboozled
3945,Digimon: The Movie (2000),http://dbpedia.org/resource/Digimon:_The_Movie
3946,Get Carter (2000),http://dbpedia.org/resource/Get_Carter
3947,Get Carter (1971),http://dbpedia.org/resource/Get_Carter
3948,Meet the Parents (2000),http://dbpedia.org/resource/Meet_the_Parents
3949,Requiem for a Dream (2000),http://dbpedia.org/resource/Requiem_for_a_Dream
3950,Tigerland (2000),http://dbpedia.org/resource/Tigerland
3951,Two Family House (2000),http://dbpedia.org/resource/Two_Family_House
3952,"Contender, The (2000)",http://dbpedia.org/resource/The_Contender_(1944_film)
3953,Dr. T and the Women (2000),http://dbpedia.org/resource/Dr._T_&_the_Women
3955,"Ladies Man, The (2000)",http://dbpedia.org/resource/The_Ladies_Man
3957,Billy Jack (1971),http://dbpedia.org/resource/Billy_Jack
3958,Billy Jack Goes to Washington (1977),http://dbpedia.org/resource/Billy_Jack_Goes_to_Washington
3959,"Time Machine, The (1960)",http://dbpedia.org/resource/The_Time_Machine_(1960_film)
3962,Ghoulies II (1987),
3963,"Unsinkable Molly Brown, The (1964)",http://dbpedia.org/resource/The_Unsinkable_Molly_Brown_(film)
3964,"Adventures of Ichabod and Mr. Toad, The (1949)",http://dbpedia.org/resource/The_Adventures_of_Ichabod_and_Mr._Toad
3965,"Strange Love of Martha Ivers, The (1946)",http://dbpedia.org/resource/The_Strange_Love_of_Martha_Ivers
3966,Detour (1945),http://dbpedia.org/resource/Detour_(1945_film)
3967,Billy Elliot (2000),http://dbpedia.org/resource/Billy_Elliot
3968,Bedazzled (2000),http://dbpedia.org/resource/Bedazzled_(1967_film)
3969,Pay It Forward (2000),http://dbpedia.org/resource/Pay_It_Forward_(film)
3971,"Private Eyes, The (1981)",http://dbpedia.org/resource/The_Private_Eyes_(1976_film)
3972,"Legend of Drunken Master, The (Jui kuen II) (1994)",
3973,Book of Shadows: Blair Witch 2 (2000),http://dbpedia.org/resource/Book_of_Shadows:_Blair_Witch_2
3974,"Little Vampire, The (2000)",http://dbpedia.org/resource/The_Little_Vampire_(film)
3977,Charlie's Angels (2000),http://dbpedia.org/resource/Charlie's_Angels:_Full_Throttle
3978,"Legend of Bagger Vance, The (2000)",http://dbpedia.org/resource/The_Legend_of_Bagger_Vance
3979,Little Nicky (2000),http://dbpedia.org/resource/Little_Nicky
3980,Men of Honor (2000),http://dbpedia.org/resource/Men_of_Honor
3981,Red Planet (2000),http://dbpedia.org/resource/Red_Planet_(film)
3983,You Can Count on Me (2000),http://dbpedia.org/resource/You_Can_Count_On_Me
3984,Diamonds Are Forever (1971),http://dbpedia.org/resource/Diamonds_Are_Forever_(film)
3985,"Eagle Has Landed, The (1976)",http://dbpedia.org/resource/The_Eagle_Has_Landed_(film)
3986,"6th Day, The (2000)",http://dbpedia.org/resource/The_6th_Day
3987,Bounce (2000),http://dbpedia.org/resource/Bounce_(film)
3988,How the Grinch Stole Christmas (a.k.a. The Grinch) (2000),http://dbpedia.org/resource/How_the_Grinch_Stole_Christmas_(2000_film)
3989,One Day in September (1999),http://dbpedia.org/resource/One_Day_in_September
3990,Rugrats in Paris: The Movie (2000),http://dbpedia.org/resource/Rugrats_in_Paris:_The_Movie
3991,102 Dalmatians (2000),http://dbpedia.org/resource/102_Dalmatians
3992,Malèna (2000),http://dbpedia.org/resource/Malèna
3993,Quills (2000),http://dbpedia.org/resource/Quills
3994,Unbreakable (2000),http://dbpedia.org/resource/Unbreakable_(film)
3996,"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)","http://dbpedia.org/resource/Crouching_Tiger,_Hidden_Dragon"
3997,Dungeons & Dragons (2000),http://dbpedia.org/resource/Dungeons_&_Dragons:_Wrath_of_the_Dragon_God
3998,Proof of Life (2000),http://dbpedia.org/resource/Proof_of_Life
3999,Vertical Limit (2000),http://dbpedia.org/resource/Vertical_Limit
4000,"Bounty, The (1984)",http://dbpedia.org/resource/The_Bounty_(1984_film)
4002,"Planes, Trains & Automobiles (1987)","http://dbpedia.org/resource/Planes,_Trains_and_Automobiles"
4003,She's Having a Baby (1988),http://dbpedia.org/resource/She's_Having_a_Baby
4005,"Living Daylights, The (1987)",http://dbpedia.org/resource/The_Living_Daylights
4006,Transformers: The Movie (1986),http://dbpedia.org/resource/The_Transformers:_The_Movie
4007,Wall Street (1987),http://dbpedia.org/resource/Wall_Street_Cowboy
4008,Born on the Fourth of July (1989),http://dbpedia.org/resource/Born_on_the_Fourth_of_July_(film)
4009,Talk Radio (1988),http://dbpedia.org/resource/Talk_Radio_(film)
4010,Brewster's Millions (1985),http://dbpedia.org/resource/Brewster's_Millions_(1914_film)
4011,Snatch (2000),http://dbpedia.org/resource/Snatched_(2011_film)
4012,Punchline (1988),http://dbpedia.org/resource/Punchline_(film)
4014,Chocolat (2000),http://dbpedia.org/resource/Chocolat_(1988_film)
4015,"Dude, Where's My Car? (2000)","http://dbpedia.org/resource/Dude,_Where's_My_Car%3F"
4016,"Emperor's New Groove, The (2000)",http://dbpedia.org/resource/The_Emperor's_New_Groove
4017,Pollock (2000),http://dbpedia.org/resource/Pollock_(film)
4018,What Women Want (2000),http://dbpedia.org/resource/What_Women_Want_(1920_film)
4019,Finding Forrester (2000),http://dbpedia.org/resource/Finding_Forrester
4020,"Gift, The (2000)",http://dbpedia.org/resource/The_Gift_(2000_film)
4021,Before Night Falls (2000),http://dbpedia.org/resource/Before_Night_Falls_(film)
4022,Cast Away (2000),http://dbpedia.org/resource/Cast_Away
4023,"Family Man, The (2000)",http://dbpedia.org/resource/The_Family_Man
4024,"House of Mirth, The (2000)",http://dbpedia.org/resource/The_House_of_Mirth_(1918_film)
4025,Miss Congeniality (2000),http://dbpedia.org/resource/Miss_Congeniality_(film)
4027,"O Brother, Where Art Thou? (2000)","http://dbpedia.org/resource/O_Brother,_Where_Art_Thou%3F"
4029,State and Main (2000),http://dbpedia.org/resource/State_and_Main
4030,Dracula 2000 (2000),http://dbpedia.org/resource/Dracula_2000
4031,All the Pretty Horses (2000),http://dbpedia.org/resource/All_the_Pretty_Horses_(film)
4032,"Everlasting Piece, An (2000)",http://dbpedia.org/resource/An_Everlasting_Piece
4033,Thirteen Days (2000),http://dbpedia.org/resource/Thirteen_Days_(film)
4034,Traffic (2000),http://dbpedia.org/resource/Traffic_(2000_film)
4035,"Claim, The (2000)",http://dbpedia.org/resource/The_Claim_(1918_film)
4036,Shadow of the Vampire (2000),http://dbpedia.org/resource/Shadow_of_the_Vampire
4037,House of Games (1987),http://dbpedia.org/resource/House_of_Games
4039,Annie (1982),http://dbpedia.org/resource/Annie's_Coming_Out
4040,Don't Tell Mom the Babysitter's Dead (1991),http://dbpedia.org/resource/Don't_Tell_Mom_the_Babysitter's_Dead
4041,"Officer and a Gentleman, An (1982)",http://dbpedia.org/resource/An_Officer_and_a_Gentleman
4042,"Alamo, The (1960)",http://dbpedia.org/resource/The_Alamo_(1960_film)
4043,At Close Range (1986),http://dbpedia.org/resource/At_Close_Range
4046,Friendly Persuasion (1956),http://dbpedia.org/resource/Friendly_Persuasion_(1956_film)
4047,Gettysburg (1993),http://dbpedia.org/resource/Gettysburg_(1993_film)
4051,Horrors of Spider Island (Ein Toter Hing im Netz) (1960),http://dbpedia.org/resource/Horrors_of_Spider_Island
4052,Antitrust (2001),http://dbpedia.org/resource/Antitrust_(film)
4053,Double Take (2001),http://dbpedia.org/resource/Double_Take_(2001_film)
4054,Save the Last Dance (2001),http://dbpedia.org/resource/Save_the_Last_Dance
4055,Panic (2000),http://dbpedia.org/resource/Panic_5_Bravo
4056,"Pledge, The (2001)",http://dbpedia.org/resource/The_Pledge_(film)
4061,The Man in the Moon (1991),http://dbpedia.org/resource/The_Man_in_the_Moon
4062,Mystic Pizza (1988),http://dbpedia.org/resource/Mystic_Pizza
4063,Prelude to a Kiss (1992),http://dbpedia.org/resource/Prelude_to_a_Kiss_(film)
4064,Coffy (1973),http://dbpedia.org/resource/Coffy
4065,Foxy Brown (1974),http://dbpedia.org/resource/Foxy_Brown_(film)
4066,I'm Gonna Git You Sucka (1988),http://dbpedia.org/resource/I'm_Gonna_Git_You_Sucka
4067,Untamed Heart (1993),http://dbpedia.org/resource/Untamed_Heart
4068,Sugar & Spice (2001),http://dbpedia.org/resource/Sugar_&_Spice
4069,"Wedding Planner, The (2001)",http://dbpedia.org/resource/The_Wedding_Planner
4074,"Legend of Rita, The (Stille nach dem Schuß, Die) (1999)",http://dbpedia.org/resource/The_Legend_of_Rita
4077,"With a Friend Like Harry... (Harry, un ami qui vous veut du bien) (2000)","http://dbpedia.org/resource/Harry,_He's_Here_to_Help"
4078,Amazing Grace and Chuck (1987),http://dbpedia.org/resource/Amazing_Grace_and_Chuck
4079,Amazon Women on the Moon (1987),http://dbpedia.org/resource/Amazon_Women_on_the_Moon
4080,Baby Boom (1987),http://dbpedia.org/resource/Baby_Boom_(film)
4081,Back to the Beach (1987),http://dbpedia.org/resource/Back_to_the_Beach
4082,Barfly (1987),http://dbpedia.org/resource/Barfly_(film)
4083,Best Seller (1987),http://dbpedia.org/resource/Best_Seller
4084,Beverly Hills Cop II (1987),http://dbpedia.org/resource/Beverly_Hills_Cop_II
4085,Beverly Hills Cop (1984),http://dbpedia.org/resource/Beverly_Hills_Cop
4086,"Big Easy, The (1987)",http://dbpedia.org/resource/The_Big_Easy_(film)
4089,Born in East L.A. (1987),http://dbpedia.org/resource/Born_in_East_L.A._(film)
4090,"Brave Little Toaster, The (1987)",http://dbpedia.org/resource/The_Brave_Little_Toaster
4091,Can't Buy Me Love (1987),http://dbpedia.org/resource/Can't_Buy_Me_Love_(film)
4092,Cherry 2000 (1987),http://dbpedia.org/resource/Cherry_2000
4093,Cop (1988),http://dbpedia.org/resource/Cop_in_Drag
4102,Eddie Murphy Raw (1987),http://dbpedia.org/resource/Eddie_Murphy_Raw
4103,Empire of the Sun (1987),http://dbpedia.org/resource/Empire_of_the_Sun_(film)
4104,Ernest Goes to Camp (1987),http://dbpedia.org/resource/Ernest_Goes_to_Camp
4105,"Evil Dead, The (1981)",http://dbpedia.org/resource/The_Evil_Dead
4109,Flowers in the Attic (1987),http://dbpedia.org/resource/Flowers_in_the_Attic_(1987_film)
4110,"Fourth Protocol, The (1987)",http://dbpedia.org/resource/The_Fourth_Protocol_(film)
4111,Gardens of Stone (1987),http://dbpedia.org/resource/Gardens_of_Stone
4113,"Glass Menagerie, The (1987)",http://dbpedia.org/resource/The_Glass_Menagerie_(1950_film)
4115,Hiding Out (1987),http://dbpedia.org/resource/Hiding_Out
4116,Hollywood Shuffle (1987),http://dbpedia.org/resource/Hollywood_Shuffle
4117,Hope and Glory (1987),http://dbpedia.org/resource/Hope_and_Glory_(film)
4121,Innerspace (1987),http://dbpedia.org/resource/Innerspace
4123,Ishtar (1987),http://dbpedia.org/resource/Ishtar_(film)
4124,Jaws: The Revenge (1987),http://dbpedia.org/resource/Jaws:_The_Revenge
4125,Leonard Part 6 (1987),http://dbpedia.org/resource/Leonard_Part_6
4126,Less Than Zero (1987),http://dbpedia.org/resource/Less_Than_Zero_(film)
4127,"Like Father, Like Son (1987)","http://dbpedia.org/resource/Like_Father,_Like_Son_(2013_film)"
4128,"Lost Boys, The (1987)",http://dbpedia.org/resource/The_Lost_Boys
4129,Made in Heaven (1987),http://dbpedia.org/resource/Made_in_Heaven_(1921_film)
4130,Maid to Order (1987),http://dbpedia.org/resource/Maid_to_Order
4131,Making Mr. Right (1987),http://dbpedia.org/resource/Making_Mr._Right
4132,Mannequin (1987),http://dbpedia.org/resource/Mannequin_(1933_film)
4133,Masters of the Universe (1987),http://dbpedia.org/resource/Masters_of_the_Universe_(film)
4135,"Monster Squad, The (1987)",http://dbpedia.org/resource/The_Monster_Squad
4138,My Demon Lover (1987),http://dbpedia.org/resource/My_Demon_Lover
4139,No Man's Land (1987),http://dbpedia.org/resource/No_Man's_Land:_The_Rise_of_Reeker
4141,Head Over Heels (2001),http://dbpedia.org/resource/Head_over_Heels_(2012_film)
4142,Left Behind: The Movie (2000),http://dbpedia.org/resource/Left_Behind:_The_Movie
4143,Valentine (2001),http://dbpedia.org/resource/Valentine's_Day_(2010_film)
4144,In the Mood For Love (Fa yeung nin wa) (2000),http://dbpedia.org/resource/In_the_Mood_for_Love
4146,"Million Dollar Hotel, The (2001)",http://dbpedia.org/resource/The_Million_Dollar_Hotel
4147,Nico and Dani (Krámpack) (2000),http://dbpedia.org/resource/Nico_and_Dani
4148,Hannibal (2001),http://dbpedia.org/resource/Hannibal_(1959_film)
4149,Saving Silverman (Evil Woman) (2001),http://dbpedia.org/resource/Saving_Silverman
4152,Vatel (2000),http://dbpedia.org/resource/Vatel_(film)
4153,Down to Earth (2001),http://dbpedia.org/resource/Down_to_Earth_(1932_film)
4154,Recess: School's Out (2001),http://dbpedia.org/resource/Recess:_School's_Out
4155,Sweet November (2001),http://dbpedia.org/resource/Sweet_November_(1968_film)
4156,Company Man (2000),http://dbpedia.org/resource/Company_Man_(film)
4157,"Price of Milk, The (2000)",http://dbpedia.org/resource/The_Price_of_Milk
4158,Monkeybone (2001),http://dbpedia.org/resource/Monkeybone
4159,3000 Miles to Graceland (2001),http://dbpedia.org/resource/3000_Miles_to_Graceland
4160,"Widow of St. Pierre, The (Veuve de Saint-Pierre, La) (2000)",http://dbpedia.org/resource/The_Widow_of_Saint-Pierre
4161,"Mexican, The (2001)",http://dbpedia.org/resource/The_Mexican_Staring_Frog_of_Southern_Sri_Lanka
4164,"Caveman's Valentine, The (2001)",http://dbpedia.org/resource/The_Caveman's_Valentine
4166,Series 7: The Contenders (2001),http://dbpedia.org/resource/Series_7:_The_Contenders
4167,15 Minutes (2001),http://dbpedia.org/resource/15_Minutes
4168,Get Over It (2001),http://dbpedia.org/resource/Get_Over_It_(film)
4171,Long Night's Journey Into Day (2000),http://dbpedia.org/resource/Long_Night's_Journey_into_Day
4174,Avalon (1990),http://dbpedia.org/resource/Avalon_(1990_film)
4175,Gray's Anatomy (1996),http://dbpedia.org/resource/Gray's_Anatomy_(film)
4178,Of Mice and Men (1939),http://dbpedia.org/resource/Of_Mice_and_Men_(1939_film)
4180,Reform School Girls (1986),http://dbpedia.org/resource/Reform_School_Girls
4181,Tapeheads (1988),http://dbpedia.org/resource/Tapeheads
4184,"Bishop's Wife, The (1947)",http://dbpedia.org/resource/The_Bishop's_Wife
4187,Lilies of the Field (1963),http://dbpedia.org/resource/Lilies_of_the_Field_(1924_film)
4189,"Greatest Story Ever Told, The (1965)",http://dbpedia.org/resource/The_Greatest_Story_Ever_Told
4190,Elmer Gantry (1960),http://dbpedia.org/resource/Elmer_Gantry_(film)
4191,Alfie (1966),http://dbpedia.org/resource/Alfie_(1966_film)
4193,"Fantasticks, The (1995)",http://dbpedia.org/resource/The_Fantasticks_(film)
4194,I Know Where I'm Going! (1945),http://dbpedia.org/resource/I_Know_Where_I'm_Going!
4195,"Abominable Dr. Phibes, The (1971)",http://dbpedia.org/resource/The_Abominable_Dr._Phibes
4197,Real Life (1979),http://dbpedia.org/resource/Real_Life_(1979_film)
4198,Battle Beyond the Stars (1980),http://dbpedia.org/resource/Battle_Beyond_the_Stars
4200,Double Impact (1991),http://dbpedia.org/resource/Double_Impact
4202,Fuzz (1972),http://dbpedia.org/resource/Fuzz_(film)
4203,Harley Davidson and the Marlboro Man (1991),http://dbpedia.org/resource/Harley_Davidson_and_the_Marlboro_Man
4204,Losin' It (1983),http://dbpedia.org/resource/Losin'_It
4205,Mermaids (1990),http://dbpedia.org/resource/Mermaids_of_Tiburon
4207,Navy Seals (1990),http://dbpedia.org/resource/Navy_SEALs_(film)
4210,Manhunter (1986),http://dbpedia.org/resource/Manhunter_(film)
4211,Reversal of Fortune (1990),http://dbpedia.org/resource/Reversal_of_Fortune
4212,Death on the Nile (1978),http://dbpedia.org/resource/Death_on_the_Nile_(1978_film)
4214,Revenge of the Nerds (1984),http://dbpedia.org/resource/Revenge_of_the_Nerds
4215,Revenge of the Nerds II: Nerds in Paradise (1987),http://dbpedia.org/resource/Revenge_of_the_Nerds_II:_Nerds_in_Paradise
4217,4 Little Girls (1997),http://dbpedia.org/resource/4_Little_Girls
4218,River's Edge (1986),http://dbpedia.org/resource/River's_Edge
4219,Girls Just Want to Have Fun (1985),http://dbpedia.org/resource/Girls_Just_Want_to_Have_Fun_(film)
4220,"Longest Yard, The (1974)",http://dbpedia.org/resource/The_Longest_Yard_(1974_film)
4221,Necessary Roughness (1991),http://dbpedia.org/resource/Necessary_Roughness_(film)
4223,Enemy at the Gates (2001),http://dbpedia.org/resource/Enemy_at_the_Gates
4224,Exit Wounds (2001),http://dbpedia.org/resource/Exit_Wounds
4225,"Dish, The (2001)",http://dbpedia.org/resource/The_Dish
4226,Memento (2000),http://dbpedia.org/resource/Memento_(film)
4228,Heartbreakers (2001),http://dbpedia.org/resource/Heartbreakers_(1984_film)
4229,Say It Isn't So (2001),http://dbpedia.org/resource/Say_It_Isn't_So_(film)
4231,Someone Like You (2001),http://dbpedia.org/resource/Someone_like_You_(film)
4232,Spy Kids (2001),http://dbpedia.org/resource/Spy_Kids:_All_the_Time_in_the_World
4233,Tomcats (2001),http://dbpedia.org/resource/Tomcats_(1977_film)
4234,"Tailor of Panama, The (2001)",http://dbpedia.org/resource/The_Tailor_of_Panama_(film)
4235,Amores Perros (Love's a Bitch) (2000),http://dbpedia.org/resource/Amores_perros
4236,Keep the River on Your Right: A Modern Cannibal Tale (2000),
4237,"Gleaners & I, The (Les glaneurs et la glaneuse) (2000)",http://dbpedia.org/resource/The_Gleaners_and_I
4238,Along Came a Spider (2001),http://dbpedia.org/resource/Along_Came_a_Spider_(film)
4239,Blow (2001),http://dbpedia.org/resource/Blow_(film)
4240,Just Visiting (2001),http://dbpedia.org/resource/Just_Visiting_(film)
4241,Pokémon 3: The Movie (2001),http://dbpedia.org/resource/Pokémon_3:_The_Movie
4242,Beautiful Creatures (2000),http://dbpedia.org/resource/Beautiful_Creatures_(2000_film)
4243,Brigham City (2001),http://dbpedia.org/resource/Brigham_City_(film)
4246,Bridget Jones's Diary (2001),http://dbpedia.org/resource/Bridget_Jones's_Diary_(film)
4247,Joe Dirt (2001),http://dbpedia.org/resource/Joe_Dirt
4248,Josie and the Pussycats (2001),http://dbpedia.org/resource/Josie_and_the_Pussycats_(film)
4251,Chopper (2000),http://dbpedia.org/resource/Chopper_(film)
4252,"Circle, The (Dayereh) (2000)",http://dbpedia.org/resource/The_Circle_(1925_film)
4254,Crocodile Dundee in Los Angeles (2001),http://dbpedia.org/resource/Crocodile_Dundee_in_Los_Angeles
4255,Freddy Got Fingered (2001),http://dbpedia.org/resource/Freddy_Got_Fingered
4256,"Center of the World, The (2001)",http://dbpedia.org/resource/The_Center_of_the_World
4259,"Luzhin Defence, The (2000)",http://dbpedia.org/resource/The_Luzhin_Defence
4260,"Visit, The (2000)",http://dbpedia.org/resource/The_Visitor_(1974_film)
4262,Scarface (1983),http://dbpedia.org/resource/Scarface_(1932_film)
4263,Days of Wine and Roses (1962),http://dbpedia.org/resource/Days_of_Wine_and_Roses_(film)
4265,Driven (2001),http://dbpedia.org/resource/Driven_(1923_film)
4267,One Night at McCool's (2001),http://dbpedia.org/resource/One_Night_at_McCool's
4268,Town & Country (2001),http://dbpedia.org/resource/Town_&_Country_(film)
4270,"Mummy Returns, The (2001)",http://dbpedia.org/resource/The_Mummy_Returns
4273,Under the Sand (2000),http://dbpedia.org/resource/Under_the_Sand
4275,Krull (1983),http://dbpedia.org/resource/Krull_(film)
4276,Lost in America (1985),http://dbpedia.org/resource/Lost_in_America
4278,Triumph of the Will (Triumph des Willens) (1934),http://dbpedia.org/resource/Triumph_of_the_Will
4280,"World According to Garp, The (1982)",http://dbpedia.org/resource/The_World_According_to_Garp_(film)
4282,Fellini Satyricon (1969),http://dbpedia.org/resource/Fellini_Satyricon
4284,Frankie and Johnny (1966),http://dbpedia.org/resource/Frankie_and_Johnny_(1936_film)
4285,Frankie and Johnny (1991),http://dbpedia.org/resource/Frankie_and_Johnny_(1936_film)
4289,"City of Women, The (Città delle donne, La) (1980)",http://dbpedia.org/resource/City_of_Missing_Girls
4290,For the Boys (1991),http://dbpedia.org/resource/For_the_Boys
4291,Nine to Five (a.k.a. 9 to 5) (1980),http://dbpedia.org/resource/9_to_5_(film)
4292,Norma Rae (1979),http://dbpedia.org/resource/Norma_Rae
4293,Summer Rental (1985),http://dbpedia.org/resource/Summer_Rental
4294,"5,000 Fingers of Dr. T, The (1953)","http://dbpedia.org/resource/The_5,000_Fingers_of_Dr._T."
4296,Love Story (1970),http://dbpedia.org/resource/Love_Story_(1942_film)
4297,Pelle the Conqueror (Pelle erobreren) (1987),http://dbpedia.org/resource/Pelle_the_Conqueror
